account_id,district_id,frequency,parseddate,year,month,day,date,event_timestamp
A00006924,74,Monthly Issuance,2014-06-01,2014,6,1,2014-06-01,2022-07-15 22:37:12.988334
A00003484,22,Monthly Issuance,2014-06-01,2014,6,1,2014-06-01,2022-07-21 07:43:25.988334
A00000700,20,Monthly Issuance,2014-06-01,2014,6,1,2014-06-01,2022-07-16 06:08:47.988334
A00003289,1,Monthly Issuance,2014-06-02,2014,6,2,2014-06-02,2022-07-16 09:26:41.988334
A00002638,5,Monthly Issuance,2014-06-02,2014,6,2,2014-06-02,2022-07-15 02:15:00.988334
A00008316,70,Monthly Issuance,2014-06-04,2014,6,4,2014-06-04,2022-07-25 03:57:11.988334
A00001634,77,Monthly Issuance,2014-06-04,2014,6,4,2014-06-04,2022-07-15 01:38:21.988334
A00004825,15,Monthly Issuance,2014-06-04,2014,6,4,2014-06-04,2022-07-18 02:22:46.988334
A00003650,8,Monthly Issuance,2014-06-05,2014,6,5,2014-06-05,2022-07-19 00:51:18.988334
A00010942,44,Weekly Issuance,2014-06-05,2014,6,5,2014-06-05,2022-07-22 03:54:48.988334
A00002922,16,Monthly Issuance,2014-06-06,2014,6,6,2014-06-06,2022-07-23 04:42:53.988334
A00000693,2,Monthly Issuance,2014-06-06,2014,6,6,2014-06-06,2022-07-15 07:25:56.988334
A00002260,1,Monthly Issuance,2014-06-07,2014,6,7,2014-06-07,2022-07-18 05:09:51.988334
A00000538,70,Monthly Issuance,2014-06-07,2014,6,7,2014-06-07,2022-07-22 23:16:54.988334
A00000548,16,Monthly Issuance,2014-06-07,2014,6,7,2014-06-07,2022-07-18 19:33:20.988334
A00000941,8,Monthly Issuance,2014-06-08,2014,6,8,2014-06-08,2022-07-22 17:32:59.988334
A00002155,58,Monthly Issuance,2014-06-08,2014,6,8,2014-06-08,2022-07-21 08:42:27.988334
A00004519,8,Monthly Issuance,2014-06-08,2014,6,8,2014-06-08,2022-07-16 20:18:15.988334
A00003539,42,Monthly Issuance,2014-06-08,2014,6,8,2014-06-08,2022-07-22 00:46:15.988334
A00006511,72,Monthly Issuance,2014-06-10,2014,6,10,2014-06-10,2022-07-25 07:35:24.988334
A00002569,2,Monthly Issuance,2014-06-10,2014,6,10,2014-06-10,2022-07-17 20:58:10.988334
A00000043,36,Monthly Issuance,2014-06-12,2014,6,12,2014-06-12,2022-07-24 09:49:04.988334
A00001047,46,Monthly Issuance,2014-06-13,2014,6,13,2014-06-13,2022-07-18 18:51:17.988334
A00003479,22,Monthly Issuance,2014-06-14,2014,6,14,2014-06-14,2022-07-16 20:24:23.988334
A00002868,1,Monthly Issuance,2014-06-15,2014,6,15,2014-06-15,2022-07-21 16:19:57.988334
A00004328,72,Monthly Issuance,2014-06-17,2014,6,17,2014-06-17,2022-07-24 01:59:52.988334
A00005628,61,Monthly Issuance,2014-06-17,2014,6,17,2014-06-17,2022-07-18 16:04:03.988334
A00003160,22,Monthly Issuance,2014-06-19,2014,6,19,2014-06-19,2022-07-23 19:32:05.988334
A00001856,26,Monthly Issuance,2014-06-19,2014,6,19,2014-06-19,2022-07-19 08:34:28.988334
A00000154,46,Monthly Issuance,2014-06-21,2014,6,21,2014-06-21,2022-07-16 04:04:45.988334
A00003030,65,Monthly Issuance,2014-06-22,2014,6,22,2014-06-22,2022-07-19 16:17:17.988334
A00001938,1,Monthly Issuance,2014-06-25,2014,6,25,2014-06-25,2022-07-21 08:09:22.988334
A00001870,10,Monthly Issuance,2014-06-25,2014,6,25,2014-06-25,2022-07-25 01:29:59.988334
A00003275,74,Monthly Issuance,2014-06-29,2014,6,29,2014-06-29,2022-07-22 23:33:27.988334
A00008492,2,Monthly Issuance,2014-06-29,2014,6,29,2014-06-29,2022-07-19 11:08:14.988334
A00010093,1,Weekly Issuance,2014-07-01,2014,7,1,2014-07-01,2022-07-23 23:48:13.988334
A00003805,9,Monthly Issuance,2014-07-02,2014,7,2,2014-07-02,2022-07-19 18:14:15.988334
A00000200,17,Monthly Issuance,2014-07-03,2014,7,3,2014-07-03,2022-07-25 10:10:16.988334
A00002471,6,Monthly Issuance,2014-07-03,2014,7,3,2014-07-03,2022-07-15 16:44:54.988334
A00000352,39,Monthly Issuance,2014-07-04,2014,7,4,2014-07-04,2022-07-16 02:52:27.988334
A00001291,1,Monthly Issuance,2014-07-04,2014,7,4,2014-07-04,2022-07-21 23:09:14.988334
A00000161,28,Monthly Issuance,2014-07-04,2014,7,4,2014-07-04,2022-07-23 07:39:05.988334
A00000711,70,Monthly Issuance,2014-07-06,2014,7,6,2014-07-06,2022-07-24 10:44:11.988334
A00000964,26,Monthly Issuance,2014-07-08,2014,7,8,2014-07-08,2022-07-20 01:11:29.988334
A00001012,65,Monthly Issuance,2014-07-09,2014,7,9,2014-07-09,2022-07-21 15:41:00.988334
A00004276,43,Monthly Issuance,2014-07-09,2014,7,9,2014-07-09,2022-07-21 11:00:24.988334
A00000901,60,Monthly Issuance,2014-07-10,2014,7,10,2014-07-10,2022-07-20 08:16:54.988334
A00007765,52,Weekly Issuance,2014-07-10,2014,7,10,2014-07-10,2022-07-23 21:45:19.988334
A00000090,1,Monthly Issuance,2014-07-13,2014,7,13,2014-07-13,2022-07-20 13:23:19.988334
A00005574,13,Weekly Issuance,2014-07-14,2014,7,14,2014-07-14,2022-07-25 14:55:54.988334
A00000741,54,Monthly Issuance,2014-07-14,2014,7,14,2014-07-14,2022-07-18 23:10:28.988334
A00002819,35,Monthly Issuance,2014-07-16,2014,7,16,2014-07-16,2022-07-19 10:54:12.988334
A00000478,58,Monthly Issuance,2014-07-16,2014,7,16,2014-07-16,2022-07-22 10:15:15.988334
A00002615,68,Monthly Issuance,2014-07-17,2014,7,17,2014-07-17,2022-07-18 04:04:22.988334
A00003503,1,Monthly Issuance,2014-07-17,2014,7,17,2014-07-17,2022-07-19 08:54:35.988334
A00003921,18,Monthly Issuance,2014-07-17,2014,7,17,2014-07-17,2022-07-23 13:30:49.988334
A00000662,21,Monthly Issuance,2014-07-18,2014,7,18,2014-07-18,2022-07-17 07:56:49.988334
A00002654,56,Monthly Issuance,2014-07-21,2014,7,21,2014-07-21,2022-07-19 05:53:32.988334
A00009627,65,Issuance After Transaction,2014-07-22,2014,7,22,2014-07-22,2022-07-22 00:17:34.988334
A00002470,16,Monthly Issuance,2014-07-23,2014,7,23,2014-07-23,2022-07-15 20:44:34.988334
A00000427,8,Monthly Issuance,2014-07-24,2014,7,24,2014-07-24,2022-07-19 04:49:53.988334
A00000709,19,Monthly Issuance,2014-07-25,2014,7,25,2014-07-25,2022-07-17 08:58:42.988334
A00000629,31,Monthly Issuance,2014-07-25,2014,7,25,2014-07-25,2022-07-18 21:38:29.988334
A00002606,1,Monthly Issuance,2014-07-27,2014,7,27,2014-07-27,2022-07-25 16:37:41.988334
A00006738,62,Monthly Issuance,2014-07-28,2014,7,28,2014-07-28,2022-07-19 10:39:01.988334
A00002912,74,Monthly Issuance,2014-07-30,2014,7,30,2014-07-30,2022-07-20 00:26:12.988334
A00004995,20,Weekly Issuance,2014-08-01,2014,8,1,2014-08-01,2022-07-23 10:13:21.988334
A00001022,33,Weekly Issuance,2014-08-01,2014,8,1,2014-08-01,2022-07-24 16:16:49.988334
A00001797,24,Monthly Issuance,2014-08-01,2014,8,1,2014-08-01,2022-07-19 18:36:59.988334
A00003497,76,Monthly Issuance,2014-08-02,2014,8,2,2014-08-02,2022-07-21 13:50:00.988334
A00001848,1,Monthly Issuance,2014-08-04,2014,8,4,2014-08-04,2022-07-25 03:59:02.988334
A00000582,12,Monthly Issuance,2014-08-05,2014,8,5,2014-08-05,2022-07-25 07:16:45.988334
A00003167,18,Monthly Issuance,2014-08-08,2014,8,8,2014-08-08,2022-07-20 08:49:33.988334
A00001579,57,Monthly Issuance,2014-08-09,2014,8,9,2014-08-09,2022-07-20 08:33:20.988334
A00000610,74,Monthly Issuance,2014-08-11,2014,8,11,2014-08-11,2022-07-17 12:59:17.988334
A00003536,24,Monthly Issuance,2014-08-11,2014,8,11,2014-08-11,2022-07-23 08:48:36.988334
A00001017,14,Monthly Issuance,2014-08-11,2014,8,11,2014-08-11,2022-07-18 13:43:41.988334
A00003017,75,Monthly Issuance,2014-08-12,2014,8,12,2014-08-12,2022-07-22 23:41:11.988334
A00003112,38,Monthly Issuance,2014-08-12,2014,8,12,2014-08-12,2022-07-22 11:44:51.988334
A00001360,71,Monthly Issuance,2014-08-14,2014,8,14,2014-08-14,2022-07-21 12:41:14.988334
A00002747,1,Monthly Issuance,2014-08-14,2014,8,14,2014-08-14,2022-07-22 02:40:32.988334
A00009192,1,Monthly Issuance,2014-08-16,2014,8,16,2014-08-16,2022-07-25 21:55:41.988334
A00001398,62,Monthly Issuance,2014-08-18,2014,8,18,2014-08-18,2022-07-18 17:15:21.988334
A00001246,58,Monthly Issuance,2014-08-18,2014,8,18,2014-08-18,2022-07-25 13:36:09.988334
A00001592,38,Monthly Issuance,2014-08-18,2014,8,18,2014-08-18,2022-07-19 19:24:05.988334
A00003728,10,Monthly Issuance,2014-08-18,2014,8,18,2014-08-18,2022-07-15 06:54:41.988334
A00004131,5,Monthly Issuance,2014-08-19,2014,8,19,2014-08-19,2022-07-18 16:01:08.988334
A00000377,70,Monthly Issuance,2014-08-19,2014,8,19,2014-08-19,2022-07-15 23:39:40.988334
A00001911,68,Monthly Issuance,2014-08-21,2014,8,21,2014-08-21,2022-07-19 11:42:47.988334
A00000635,21,Monthly Issuance,2014-08-21,2014,8,21,2014-08-21,2022-07-17 13:50:01.988334
A00003625,3,Monthly Issuance,2014-08-22,2014,8,22,2014-08-22,2022-07-16 18:40:32.988334
A00003425,70,Monthly Issuance,2014-08-24,2014,8,24,2014-08-24,2022-07-16 12:17:03.988334
A00001327,65,Monthly Issuance,2014-08-24,2014,8,24,2014-08-24,2022-07-23 06:42:14.988334
A00008776,64,Monthly Issuance,2014-08-24,2014,8,24,2014-08-24,2022-07-15 15:51:07.988334
A00002798,70,Monthly Issuance,2014-08-24,2014,8,24,2014-08-24,2022-07-16 05:40:54.988334
A00002401,16,Monthly Issuance,2014-08-26,2014,8,26,2014-08-26,2022-07-16 16:24:07.988334
A00003612,70,Monthly Issuance,2014-08-27,2014,8,27,2014-08-27,2022-07-22 09:25:07.988334
A00004580,9,Monthly Issuance,2014-08-27,2014,8,27,2014-08-27,2022-07-16 16:12:40.988334
A00003226,65,Monthly Issuance,2014-08-28,2014,8,28,2014-08-28,2022-07-20 00:39:05.988334
A00007523,63,Monthly Issuance,2014-08-29,2014,8,29,2014-08-29,2022-07-19 15:18:23.988334
A00003533,74,Monthly Issuance,2014-08-29,2014,8,29,2014-08-29,2022-07-25 00:33:54.988334
A00000422,53,Weekly Issuance,2014-08-29,2014,8,29,2014-08-29,2022-07-25 13:30:58.988334
A00003608,72,Weekly Issuance,2014-08-30,2014,8,30,2014-08-30,2022-07-18 09:21:30.988334
A00001105,55,Monthly Issuance,2014-09-01,2014,9,1,2014-09-01,2022-07-23 19:58:26.988334
A00002596,1,Monthly Issuance,2014-09-02,2014,9,2,2014-09-02,2022-07-17 14:08:27.988334
A00009006,40,Weekly Issuance,2014-09-02,2014,9,2,2014-09-02,2022-07-23 15:43:36.988334
A00003579,53,Monthly Issuance,2014-09-02,2014,9,2,2014-09-02,2022-07-24 10:40:44.988334
A00000710,25,Monthly Issuance,2014-09-02,2014,9,2,2014-09-02,2022-07-15 04:48:25.988334
A00007546,43,Monthly Issuance,2014-09-03,2014,9,3,2014-09-03,2022-07-22 14:23:01.988334
A00001766,28,Monthly Issuance,2014-09-03,2014,9,3,2014-09-03,2022-07-24 14:06:23.988334
A00001292,3,Monthly Issuance,2014-09-03,2014,9,3,2014-09-03,2022-07-18 00:55:06.988334
A00003797,64,Monthly Issuance,2014-09-03,2014,9,3,2014-09-03,2022-07-24 14:12:31.988334
A00003478,30,Monthly Issuance,2014-09-04,2014,9,4,2014-09-04,2022-07-21 12:22:02.988334
A00008899,1,Weekly Issuance,2014-09-05,2014,9,5,2014-09-05,2022-07-23 13:35:17.988334
A00001975,19,Monthly Issuance,2014-09-07,2014,9,7,2014-09-07,2022-07-20 02:20:23.988334
A00003049,61,Monthly Issuance,2014-09-08,2014,9,8,2014-09-08,2022-07-21 16:37:59.988334
A00003730,17,Monthly Issuance,2014-09-08,2014,9,8,2014-09-08,2022-07-15 11:33:24.988334
A00001714,72,Monthly Issuance,2014-09-08,2014,9,8,2014-09-08,2022-07-23 13:23:51.988334
A00000518,74,Monthly Issuance,2014-09-09,2014,9,9,2014-09-09,2022-07-15 08:19:12.988334
A00006321,1,Monthly Issuance,2014-09-10,2014,9,10,2014-09-10,2022-07-17 20:35:39.988334
A00003926,72,Monthly Issuance,2014-09-11,2014,9,11,2014-09-11,2022-07-24 02:40:17.988334
A00001878,52,Weekly Issuance,2014-09-13,2014,9,13,2014-09-13,2022-07-15 08:40:36.988334
A00003712,3,Monthly Issuance,2014-09-13,2014,9,13,2014-09-13,2022-07-20 22:55:24.988334
A00002030,51,Monthly Issuance,2014-09-13,2014,9,13,2014-09-13,2022-07-24 09:12:35.988334
A00003869,72,Monthly Issuance,2014-09-13,2014,9,13,2014-09-13,2022-07-24 04:39:58.988334
A00001908,20,Monthly Issuance,2014-09-13,2014,9,13,2014-09-13,2022-07-20 21:46:33.988334
A00003142,2,Monthly Issuance,2014-09-14,2014,9,14,2014-09-14,2022-07-22 19:08:27.988334
A00001301,18,Monthly Issuance,2014-09-15,2014,9,15,2014-09-15,2022-07-24 00:01:57.988334
A00003288,54,Monthly Issuance,2014-09-15,2014,9,15,2014-09-15,2022-07-17 08:51:50.988334
A00000318,36,Monthly Issuance,2014-09-16,2014,9,16,2014-09-16,2022-07-16 23:28:31.988334
A00003336,51,Monthly Issuance,2014-09-19,2014,9,19,2014-09-19,2022-07-23 18:52:02.988334
A00001653,1,Monthly Issuance,2014-09-19,2014,9,19,2014-09-19,2022-07-20 09:36:02.988334
A00000577,29,Monthly Issuance,2014-09-20,2014,9,20,2014-09-20,2022-07-21 21:58:38.988334
A00002960,19,Monthly Issuance,2014-09-20,2014,9,20,2014-09-20,2022-07-15 16:50:21.988334
A00002267,54,Weekly Issuance,2014-09-20,2014,9,20,2014-09-20,2022-07-17 03:39:47.988334
A00001989,48,Monthly Issuance,2014-09-21,2014,9,21,2014-09-21,2022-07-17 23:45:22.988334
A00001352,1,Monthly Issuance,2014-09-23,2014,9,23,2014-09-23,2022-07-19 03:21:14.988334
A00000851,15,Monthly Issuance,2014-09-23,2014,9,23,2014-09-23,2022-07-24 05:22:07.988334
A00000716,47,Monthly Issuance,2014-09-25,2014,9,25,2014-09-25,2022-07-19 02:52:09.988334
A00003555,32,Monthly Issuance,2014-09-26,2014,9,26,2014-09-26,2022-07-17 14:23:51.988334
A00000006,51,Monthly Issuance,2014-09-27,2014,9,27,2014-09-27,2022-07-23 02:18:14.988334
A00001828,1,Monthly Issuance,2014-09-28,2014,9,28,2014-09-28,2022-07-18 09:26:31.988334
A00001333,21,Monthly Issuance,2014-09-29,2014,9,29,2014-09-29,2022-07-21 12:50:38.988334
A00011359,61,Monthly Issuance,2014-10-01,2014,10,1,2014-10-01,2022-07-23 05:02:50.988334
A00003457,54,Monthly Issuance,2014-10-01,2014,10,1,2014-10-01,2022-07-18 14:34:49.988334
A00002627,76,Monthly Issuance,2014-10-02,2014,10,2,2014-10-02,2022-07-22 07:19:13.988334
A00002025,19,Monthly Issuance,2014-10-02,2014,10,2,2014-10-02,2022-07-20 11:03:47.988334
A00003975,20,Monthly Issuance,2014-10-02,2014,10,2,2014-10-02,2022-07-20 15:32:02.988334
A00002905,74,Monthly Issuance,2014-10-03,2014,10,3,2014-10-03,2022-07-21 14:47:05.988334
A00003827,1,Monthly Issuance,2014-10-04,2014,10,4,2014-10-04,2022-07-23 11:04:28.988334
A00000939,55,Monthly Issuance,2014-10-04,2014,10,4,2014-10-04,2022-07-15 10:19:39.988334
A00001421,71,Monthly Issuance,2014-10-05,2014,10,5,2014-10-05,2022-07-17 03:39:11.988334
A00001934,46,Monthly Issuance,2014-10-05,2014,10,5,2014-10-05,2022-07-15 23:59:59.988334
A00003878,23,Monthly Issuance,2014-10-07,2014,10,7,2014-10-07,2022-07-20 14:07:10.988334
A00002363,47,Monthly Issuance,2014-10-07,2014,10,7,2014-10-07,2022-07-22 01:24:08.988334
A00001559,14,Monthly Issuance,2014-10-08,2014,10,8,2014-10-08,2022-07-22 14:22:27.988334
A00002195,73,Monthly Issuance,2014-10-08,2014,10,8,2014-10-08,2022-07-20 10:00:47.988334
A00001205,73,Monthly Issuance,2014-10-08,2014,10,8,2014-10-08,2022-07-17 09:47:14.988334
A00002059,37,Monthly Issuance,2014-10-08,2014,10,8,2014-10-08,2022-07-17 03:30:42.988334
A00002333,45,Monthly Issuance,2014-10-08,2014,10,8,2014-10-08,2022-07-22 13:56:53.988334
A00003074,74,Weekly Issuance,2014-10-08,2014,10,8,2014-10-08,2022-07-23 21:12:48.988334
A00002840,15,Monthly Issuance,2014-10-09,2014,10,9,2014-10-09,2022-07-18 19:05:43.988334
A00002430,3,Monthly Issuance,2014-10-09,2014,10,9,2014-10-09,2022-07-18 11:08:24.988334
A00002463,56,Monthly Issuance,2014-10-11,2014,10,11,2014-10-11,2022-07-24 17:05:17.988334
A00003860,4,Monthly Issuance,2014-10-11,2014,10,11,2014-10-11,2022-07-18 04:26:31.988334
A00002788,54,Monthly Issuance,2014-10-12,2014,10,12,2014-10-12,2022-07-22 11:53:10.988334
A00008127,37,Monthly Issuance,2014-10-13,2014,10,13,2014-10-13,2022-07-19 08:19:34.988334
A00000596,31,Monthly Issuance,2014-10-13,2014,10,13,2014-10-13,2022-07-19 05:00:07.988334
A00003622,53,Monthly Issuance,2014-10-15,2014,10,15,2014-10-15,2022-07-25 10:04:30.988334
A00001312,23,Monthly Issuance,2014-10-15,2014,10,15,2014-10-15,2022-07-22 01:29:36.988334
A00002742,23,Monthly Issuance,2014-10-15,2014,10,15,2014-10-15,2022-07-18 02:40:50.988334
A00000654,63,Monthly Issuance,2014-10-16,2014,10,16,2014-10-16,2022-07-25 00:49:14.988334
A00004283,39,Monthly Issuance,2014-10-16,2014,10,16,2014-10-16,2022-07-20 07:40:10.988334
A00002924,56,Monthly Issuance,2014-10-16,2014,10,16,2014-10-16,2022-07-15 13:33:18.988334
A00003756,39,Weekly Issuance,2014-10-17,2014,10,17,2014-10-17,2022-07-17 06:29:45.988334
A00002790,1,Monthly Issuance,2014-10-18,2014,10,18,2014-10-18,2022-07-24 05:23:27.988334
A00000067,16,Monthly Issuance,2014-10-19,2014,10,19,2014-10-19,2022-07-20 01:03:11.988334
A00002949,1,Monthly Issuance,2014-10-21,2014,10,21,2014-10-21,2022-07-19 21:51:33.988334
A00003849,75,Monthly Issuance,2014-10-21,2014,10,21,2014-10-21,2022-07-20 10:07:39.988334
A00005422,66,Monthly Issuance,2014-10-22,2014,10,22,2014-10-22,2022-07-25 22:32:34.988334
A00000988,10,Monthly Issuance,2014-10-22,2014,10,22,2014-10-22,2022-07-21 14:53:01.988334
A00003058,44,Monthly Issuance,2014-10-23,2014,10,23,2014-10-23,2022-07-23 11:54:19.988334
A00001958,40,Monthly Issuance,2014-10-24,2014,10,24,2014-10-24,2022-07-15 04:58:01.988334
A00001441,50,Monthly Issuance,2014-10-25,2014,10,25,2014-10-25,2022-07-23 11:56:54.988334
A00001109,66,Monthly Issuance,2014-10-27,2014,10,27,2014-10-27,2022-07-15 23:03:51.988334
A00002536,41,Monthly Issuance,2014-10-28,2014,10,28,2014-10-28,2022-07-24 09:52:06.988334
A00001295,15,Monthly Issuance,2014-10-28,2014,10,28,2014-10-28,2022-07-25 01:05:39.988334
A00003419,1,Monthly Issuance,2014-10-29,2014,10,29,2014-10-29,2022-07-23 03:03:19.988334
A00001993,68,Monthly Issuance,2014-10-30,2014,10,30,2014-10-30,2022-07-20 00:54:02.988334
A00001076,1,Monthly Issuance,2014-10-30,2014,10,30,2014-10-30,2022-07-17 15:56:15.988334
A00000960,4,Issuance After Transaction,2014-11-02,2014,11,2,2014-11-02,2022-07-25 14:41:19.988334
A00000201,63,Monthly Issuance,2014-11-02,2014,11,2,2014-11-02,2022-07-20 14:43:56.988334
A00001168,29,Monthly Issuance,2014-11-03,2014,11,3,2014-11-03,2022-07-17 11:12:32.988334
A00002365,42,Monthly Issuance,2014-11-04,2014,11,4,2014-11-04,2022-07-23 12:00:51.988334
A00000973,54,Monthly Issuance,2014-11-05,2014,11,5,2014-11-05,2022-07-15 10:56:27.988334
A00003663,67,Monthly Issuance,2014-11-06,2014,11,6,2014-11-06,2022-07-23 09:32:36.988334
A00003576,58,Monthly Issuance,2014-11-07,2014,11,7,2014-11-07,2022-07-25 02:31:43.988334
A00004082,49,Monthly Issuance,2014-11-08,2014,11,8,2014-11-08,2022-07-16 15:21:45.988334
A00002541,57,Monthly Issuance,2014-11-08,2014,11,8,2014-11-08,2022-07-23 05:56:18.988334
A00004476,24,Monthly Issuance,2014-11-10,2014,11,10,2014-11-10,2022-07-21 00:13:03.988334
A00002572,64,Issuance After Transaction,2014-11-13,2014,11,13,2014-11-13,2022-07-19 12:44:47.988334
A00002377,77,Monthly Issuance,2014-11-13,2014,11,13,2014-11-13,2022-07-21 11:32:20.988334
A00001554,47,Monthly Issuance,2014-11-15,2014,11,15,2014-11-15,2022-07-18 15:20:59.988334
A00005632,5,Weekly Issuance,2014-11-15,2014,11,15,2014-11-15,2022-07-15 01:37:06.988334
A00000940,37,Monthly Issuance,2014-11-15,2014,11,15,2014-11-15,2022-07-19 11:52:39.988334
A00001583,69,Issuance After Transaction,2014-11-17,2014,11,17,2014-11-17,2022-07-25 20:46:43.988334
A00002218,19,Monthly Issuance,2014-11-21,2014,11,21,2014-11-21,2022-07-22 17:49:12.988334
A00001708,22,Monthly Issuance,2014-11-21,2014,11,21,2014-11-21,2022-07-20 00:11:36.988334
A00000449,19,Monthly Issuance,2014-11-22,2014,11,22,2014-11-22,2022-07-23 14:50:03.988334
A00002044,6,Monthly Issuance,2014-11-23,2014,11,23,2014-11-23,2022-07-23 03:43:38.988334
A00011186,12,Monthly Issuance,2014-11-24,2014,11,24,2014-11-24,2022-07-25 11:39:01.988334
A00000029,7,Monthly Issuance,2014-11-24,2014,11,24,2014-11-24,2022-07-24 08:24:26.988334
A00003752,1,Monthly Issuance,2014-11-25,2014,11,25,2014-11-25,2022-07-23 01:27:57.988334
A00002028,7,Weekly Issuance,2014-11-26,2014,11,26,2014-11-26,2022-07-19 18:16:46.988334
A00001294,71,Monthly Issuance,2014-11-27,2014,11,27,2014-11-27,2022-07-15 17:27:05.988334
A00000106,63,Monthly Issuance,2014-11-27,2014,11,27,2014-11-27,2022-07-25 10:43:46.988334
A00002707,61,Monthly Issuance,2014-11-27,2014,11,27,2014-11-27,2022-07-24 18:45:23.988334
A00002027,19,Monthly Issuance,2014-11-28,2014,11,28,2014-11-28,2022-07-22 20:51:10.988334
A00003369,8,Monthly Issuance,2014-12-01,2014,12,1,2014-12-01,2022-07-19 06:40:42.988334
A00009731,54,Issuance After Transaction,2014-12-01,2014,12,1,2014-12-01,2022-07-23 03:14:42.988334
A00001578,48,Monthly Issuance,2014-12-01,2014,12,1,2014-12-01,2022-07-21 05:37:35.988334
A00008411,20,Monthly Issuance,2014-12-02,2014,12,2,2014-12-02,2022-07-23 08:12:25.988334
A00001919,18,Monthly Issuance,2014-12-04,2014,12,4,2014-12-04,2022-07-19 21:02:42.988334
A00001307,56,Monthly Issuance,2014-12-05,2014,12,5,2014-12-05,2022-07-16 19:56:59.988334
A00002121,64,Monthly Issuance,2014-12-05,2014,12,5,2014-12-05,2022-07-23 10:16:01.988334
A00001436,3,Monthly Issuance,2014-12-07,2014,12,7,2014-12-07,2022-07-22 15:37:08.988334
A00003489,9,Monthly Issuance,2014-12-08,2014,12,8,2014-12-08,2022-07-19 00:27:44.988334
A00003348,4,Monthly Issuance,2014-12-08,2014,12,8,2014-12-08,2022-07-19 04:32:34.988334
A00002809,73,Monthly Issuance,2014-12-08,2014,12,8,2014-12-08,2022-07-17 18:30:09.988334
A00003364,21,Weekly Issuance,2014-12-08,2014,12,8,2014-12-08,2022-07-23 10:15:50.988334
A00002546,1,Monthly Issuance,2014-12-08,2014,12,8,2014-12-08,2022-07-24 23:04:27.988334
A00002343,68,Monthly Issuance,2014-12-09,2014,12,9,2014-12-09,2022-07-20 13:50:44.988334
A00000594,54,Monthly Issuance,2014-12-09,2014,12,9,2014-12-09,2022-07-23 22:53:46.988334
A00004434,41,Monthly Issuance,2014-12-09,2014,12,9,2014-12-09,2022-07-21 01:55:50.988334
A00000359,11,Monthly Issuance,2014-12-11,2014,12,11,2014-12-11,2022-07-23 06:00:05.988334
A00003279,46,Weekly Issuance,2014-12-17,2014,12,17,2014-12-17,2022-07-16 22:41:28.988334
A00001011,45,Monthly Issuance,2014-12-17,2014,12,17,2014-12-17,2022-07-25 12:31:22.988334
A00008856,15,Monthly Issuance,2014-12-18,2014,12,18,2014-12-18,2022-07-23 23:22:24.988334
A00002808,1,Monthly Issuance,2014-12-18,2014,12,18,2014-12-18,2022-07-20 13:09:06.988334
A00005357,70,Monthly Issuance,2014-12-18,2014,12,18,2014-12-18,2022-07-17 18:06:24.988334
A00000775,1,Monthly Issuance,2014-12-18,2014,12,18,2014-12-18,2022-07-19 05:47:36.988334
A00002524,1,Monthly Issuance,2014-12-19,2014,12,19,2014-12-19,2022-07-24 20:26:31.988334
A00003903,58,Monthly Issuance,2014-12-19,2014,12,19,2014-12-19,2022-07-19 22:48:36.988334
