disp_id,client_id,account_id,type,event_timestamp
D00001802,1802,A00001487,User,2022-07-21 04:13:37.719715
D00001803,1803,A00001488,Owner,2022-07-20 22:32:35.719715
D00001806,1806,A00001490,Owner,2022-07-16 12:21:49.719715
D00001807,1807,A00001491,Owner,2022-07-17 16:00:12.719715
D00001808,1808,A00001491,User,2022-07-16 22:33:57.719715
D00001809,1809,A00001492,Owner,2022-07-15 03:27:49.719715
D00001810,1810,A00001493,Owner,2022-07-15 08:28:38.719715
D00001811,1811,A00001494,Owner,2022-07-22 09:00:51.719715
D00001812,1812,A00001495,Owner,2022-07-21 14:00:48.719715
D00001813,1813,A00001495,User,2022-07-21 22:06:08.719715
D00001814,1814,A00001496,Owner,2022-07-19 03:13:31.719715
D00001815,1815,A00001497,Owner,2022-07-23 19:01:44.719715
D00001816,1816,A00001498,Owner,2022-07-22 08:01:53.719715
D00001817,1817,A00001499,Owner,2022-07-20 17:29:27.719715
D00001818,1818,A00001499,User,2022-07-22 00:48:00.719715
D00001819,1819,A00001500,Owner,2022-07-20 11:19:59.719715
D00001820,1820,A00001501,Owner,2022-07-22 00:09:52.719715
D00001821,1821,A00001502,Owner,2022-07-22 00:53:09.719715
D00001822,1822,A00001503,Owner,2022-07-18 04:46:59.719715
D00001823,1823,A00001504,Owner,2022-07-21 14:13:05.719715
D00001824,1824,A00001505,Owner,2022-07-24 12:50:10.719715
D00001825,1825,A00001506,Owner,2022-07-22 06:33:52.719715
D00001826,1826,A00001507,Owner,2022-07-23 18:47:00.719715
D00001827,1827,A00001507,User,2022-07-23 22:16:44.719715
D00001828,1828,A00001508,Owner,2022-07-19 03:38:39.719715
D00001829,1829,A00001509,Owner,2022-07-18 17:15:31.719715
D00001830,1830,A00001510,Owner,2022-07-25 03:05:37.719715
D00001831,1831,A00001511,Owner,2022-07-25 17:55:04.719715
D00001832,1832,A00001512,Owner,2022-07-23 20:22:26.719715
D00001833,1833,A00001513,Owner,2022-07-25 03:10:02.719715
D00001834,1834,A00001514,Owner,2022-07-21 01:55:39.719715
D00001835,1835,A00001514,User,2022-07-15 19:33:28.719715
D00001836,1836,A00001515,Owner,2022-07-19 06:41:46.719715
D00001837,1837,A00001516,Owner,2022-07-16 07:23:26.719715
D00001838,1838,A00001516,User,2022-07-20 10:38:51.719715
D00001839,1839,A00001517,Owner,2022-07-18 22:08:02.719715
D00001840,1840,A00001517,User,2022-07-18 08:23:11.719715
D00001841,1841,A00001518,Owner,2022-07-19 14:45:43.719715
D00001842,1842,A00001519,Owner,2022-07-24 21:28:31.719715
D00001843,1843,A00001520,Owner,2022-07-25 04:24:58.719715
D00001844,1844,A00001521,Owner,2022-07-22 17:01:23.719715
D00001845,1845,A00001521,User,2022-07-21 23:51:15.719715
D00001846,1846,A00001522,Owner,2022-07-20 05:56:57.719715
D00001847,1847,A00001523,Owner,2022-07-21 23:38:06.719715
D00001848,1848,A00001524,Owner,2022-07-23 07:10:34.719715
D00001849,1849,A00001525,Owner,2022-07-19 04:07:14.719715
D00001850,1850,A00001526,Owner,2022-07-18 08:30:32.719715
D00001851,1851,A00001527,Owner,2022-07-24 13:01:45.719715
D00001852,1852,A00001528,Owner,2022-07-20 14:41:16.719715
D00001853,1853,A00001529,Owner,2022-07-21 21:38:02.719715
D00001854,1854,A00001530,Owner,2022-07-20 18:54:25.719715
D00001856,1856,A00001532,Owner,2022-07-25 15:12:34.719715
D00001857,1857,A00001532,User,2022-07-19 17:28:30.719715
D00001860,1860,A00001534,Owner,2022-07-17 05:10:55.719715
D00001861,1861,A00001535,Owner,2022-07-21 00:14:33.719715
D00001862,1862,A00001536,Owner,2022-07-23 06:19:24.719715
D00001863,1863,A00001537,Owner,2022-07-20 23:41:41.719715
D00001864,1864,A00001538,Owner,2022-07-19 09:48:57.719715
D00001865,1865,A00001538,User,2022-07-25 17:33:56.719715
D00001866,1866,A00001539,Owner,2022-07-21 05:37:04.719715
D00001867,1867,A00001540,Owner,2022-07-22 05:43:57.719715
D00001868,1868,A00001541,Owner,2022-07-21 06:02:34.719715
D00001869,1869,A00001542,Owner,2022-07-21 19:30:36.719715
D00001870,1870,A00001542,User,2022-07-18 21:49:40.719715
D00001871,1871,A00001543,Owner,2022-07-22 21:50:05.719715
D00001872,1872,A00001544,Owner,2022-07-23 16:51:08.719715
D00001873,1873,A00001544,User,2022-07-19 16:44:04.719715
D00001874,1874,A00001545,Owner,2022-07-23 09:56:53.719715
D00001875,1875,A00001546,Owner,2022-07-24 09:38:42.719715
D00001876,1876,A00001547,Owner,2022-07-24 18:39:49.719715
D00001877,1877,A00001548,Owner,2022-07-17 02:25:32.719715
D00001878,1878,A00001548,User,2022-07-21 15:51:50.719715
D00001879,1879,A00001549,Owner,2022-07-15 14:18:43.719715
D00001880,1880,A00001550,Owner,2022-07-22 09:49:17.719715
D00001881,1881,A00001551,Owner,2022-07-17 02:02:46.719715
D00001882,1882,A00001551,User,2022-07-16 11:02:24.719715
D00001883,1883,A00001552,Owner,2022-07-23 14:29:38.719715
D00001884,1884,A00001553,Owner,2022-07-25 00:29:56.719715
D00001885,1885,A00001554,Owner,2022-07-17 02:01:45.719715
D00001886,1886,A00001555,Owner,2022-07-20 03:15:13.719715
D00001887,1887,A00001556,Owner,2022-07-18 20:21:43.719715
D00001888,1888,A00001557,Owner,2022-07-18 22:14:17.719715
D00001889,1889,A00001558,Owner,2022-07-17 16:14:27.719715
D00001890,1890,A00001559,Owner,2022-07-19 22:28:48.719715
D00001891,1891,A00001560,Owner,2022-07-23 20:22:40.719715
D00001892,1892,A00001561,Owner,2022-07-18 18:12:42.719715
D00001893,1893,A00001561,User,2022-07-21 20:01:25.719715
D00001894,1894,A00001562,Owner,2022-07-24 19:17:47.719715
D00001895,1895,A00001563,Owner,2022-07-23 23:02:55.719715
D00001896,1896,A00001564,Owner,2022-07-19 17:39:25.719715
D00001897,1897,A00001565,Owner,2022-07-18 12:02:52.719715
D00001898,1898,A00001566,Owner,2022-07-23 16:53:49.719715
D00001899,1899,A00001567,Owner,2022-07-21 13:21:37.719715
D00001900,1900,A00001568,Owner,2022-07-15 00:47:24.719715
D00001901,1901,A00001568,User,2022-07-16 11:16:40.719715
D00001903,1903,A00001570,Owner,2022-07-15 23:25:29.719715
D00001904,1904,A00001571,Owner,2022-07-22 18:35:02.719715
D00001905,1905,A00001572,Owner,2022-07-21 13:39:53.719715
D00001906,1906,A00001573,Owner,2022-07-17 05:56:42.719715
D00001907,1907,A00001574,Owner,2022-07-24 17:40:08.719715
D00001908,1908,A00001575,Owner,2022-07-19 02:07:59.719715
D00001909,1909,A00001576,Owner,2022-07-20 14:23:46.719715
D00001910,1910,A00001577,Owner,2022-07-25 06:31:59.719715
D00001911,1911,A00001578,Owner,2022-07-23 17:08:59.719715
D00001912,1912,A00001579,Owner,2022-07-16 21:38:58.719715
D00001913,1913,A00001580,Owner,2022-07-18 15:41:02.719715
D00001914,1914,A00001581,Owner,2022-07-16 23:53:56.719715
D00001915,1915,A00001581,User,2022-07-23 12:14:20.719715
D00001916,1916,A00001582,Owner,2022-07-20 00:54:05.719715
D00001917,1917,A00001583,Owner,2022-07-23 13:53:02.719715
D00001919,1919,A00001584,Owner,2022-07-18 15:30:34.719715
D00001920,1920,A00001585,Owner,2022-07-22 00:18:55.719715
D00001921,1921,A00001586,Owner,2022-07-21 20:53:11.719715
D00001922,1922,A00001586,User,2022-07-18 16:27:54.719715
D00001923,1923,A00001587,Owner,2022-07-21 09:25:47.719715
D00001924,1924,A00001588,Owner,2022-07-25 06:27:09.719715
D00001925,1925,A00001589,Owner,2022-07-25 01:38:50.719715
D00001926,1926,A00001589,User,2022-07-22 23:38:42.719715
D00001927,1927,A00001590,Owner,2022-07-22 17:43:02.719715
D00001928,1928,A00001590,User,2022-07-23 19:42:59.719715
D00001929,1929,A00001591,Owner,2022-07-19 07:55:04.719715
D00001930,1930,A00001592,Owner,2022-07-23 21:14:28.719715
D00001931,1931,A00001593,Owner,2022-07-22 01:38:07.719715
D00001932,1932,A00001594,Owner,2022-07-19 01:55:03.719715
D00001934,1934,A00001596,Owner,2022-07-15 00:18:12.719715
D00001935,1935,A00001597,Owner,2022-07-17 05:27:58.719715
D00001936,1936,A00001598,Owner,2022-07-16 13:29:34.719715
D00001937,1937,A00001598,User,2022-07-18 22:12:54.719715
D00001938,1938,A00001599,Owner,2022-07-22 23:16:27.719715
D00001939,1939,A00001600,Owner,2022-07-18 03:14:36.719715
D00001940,1940,A00001600,User,2022-07-22 17:34:19.719715
D00001941,1941,A00001601,Owner,2022-07-15 22:32:00.719715
D00001942,1942,A00001601,User,2022-07-15 02:32:27.719715
D00001943,1943,A00001602,Owner,2022-07-24 03:03:03.719715
D00001944,1944,A00001603,Owner,2022-07-18 05:54:03.719715
D00001945,1945,A00001604,Owner,2022-07-17 17:00:57.719715
D00001946,1946,A00001605,Owner,2022-07-24 07:29:50.719715
D00001947,1947,A00001606,Owner,2022-07-22 19:13:42.719715
D00001948,1948,A00001607,Owner,2022-07-20 23:59:34.719715
D00001949,1949,A00001607,User,2022-07-18 23:50:29.719715
D00001950,1950,A00001608,Owner,2022-07-19 06:02:50.719715
D00001951,1951,A00001609,Owner,2022-07-25 17:12:16.719715
D00001952,1952,A00001610,Owner,2022-07-22 00:10:58.719715
D00001953,1953,A00001610,User,2022-07-16 04:27:22.719715
D00001954,1954,A00001611,Owner,2022-07-22 04:35:29.719715
D00001955,1955,A00001612,Owner,2022-07-17 07:52:29.719715
D00001956,1956,A00001613,Owner,2022-07-25 17:02:32.719715
D00001957,1957,A00001614,Owner,2022-07-22 09:11:41.719715
D00001958,1958,A00001614,User,2022-07-18 20:35:19.719715
D00001959,1959,A00001615,Owner,2022-07-19 20:20:24.719715
D00001960,1960,A00001616,Owner,2022-07-21 16:09:22.719715
D00001961,1961,A00001617,Owner,2022-07-17 01:57:51.719715
D00001962,1962,A00001618,Owner,2022-07-22 04:17:09.719715
D00001963,1963,A00001619,Owner,2022-07-15 00:15:26.719715
D00001964,1964,A00001620,Owner,2022-07-19 01:16:02.719715
D00001965,1965,A00001621,Owner,2022-07-19 22:01:23.719715
D00001966,1966,A00001622,Owner,2022-07-24 05:46:17.719715
D00001967,1967,A00001623,Owner,2022-07-18 06:20:18.719715
D00001968,1968,A00001623,User,2022-07-17 14:28:12.719715
D00001969,1969,A00001624,Owner,2022-07-19 15:47:50.719715
D00001970,1970,A00001625,Owner,2022-07-25 16:42:19.719715
D00001971,1971,A00001626,Owner,2022-07-21 03:15:50.719715
D00001972,1972,A00001627,Owner,2022-07-20 13:56:04.719715
D00001973,1973,A00001628,Owner,2022-07-21 10:55:28.719715
D00001974,1974,A00001629,Owner,2022-07-16 01:55:01.719715
D00001975,1975,A00001629,User,2022-07-24 03:47:08.719715
D00001976,1976,A00001630,Owner,2022-07-25 23:53:19.719715
D00001977,1977,A00001631,Owner,2022-07-16 09:53:42.719715
D00001978,1978,A00001632,Owner,2022-07-20 15:26:40.719715
D00001979,1979,A00001633,Owner,2022-07-20 16:02:27.719715
D00001980,1980,A00001634,Owner,2022-07-17 14:19:41.719715
D00001981,1981,A00001635,Owner,2022-07-17 09:52:32.719715
D00001982,1982,A00001636,Owner,2022-07-16 18:18:57.719715
D00001983,1983,A00001636,User,2022-07-23 07:19:57.719715
D00001984,1984,A00001637,Owner,2022-07-23 10:33:19.719715
D00001985,1985,A00001638,Owner,2022-07-17 14:56:03.719715
D00001986,1986,A00001638,User,2022-07-19 09:28:31.719715
D00001988,1988,A00001640,Owner,2022-07-21 05:24:21.719715
D00001989,1989,A00001641,Owner,2022-07-19 02:57:23.719715
D00001990,1990,A00001641,User,2022-07-25 03:36:29.719715
D00001991,1991,A00001642,Owner,2022-07-22 06:27:04.719715
D00001993,1993,A00001644,Owner,2022-07-15 05:52:13.719715
D00001994,1994,A00001644,User,2022-07-24 00:16:00.719715
D00001995,1995,A00001645,Owner,2022-07-18 22:12:12.719715
D00001996,1996,A00001646,Owner,2022-07-21 06:24:41.719715
D00001997,1997,A00001647,Owner,2022-07-17 06:29:29.719715
D00001998,1998,A00001648,Owner,2022-07-19 19:22:54.719715
D00001999,1999,A00001649,Owner,2022-07-19 02:36:25.719715
D00002000,2000,A00001650,Owner,2022-07-23 10:53:37.719715
D00002001,2001,A00001651,Owner,2022-07-24 08:31:28.719715
D00002002,2002,A00001652,Owner,2022-07-20 18:22:42.719715
D00002003,2003,A00001652,User,2022-07-25 20:00:27.719715
D00002004,2004,A00001653,Owner,2022-07-22 21:54:07.719715
D00002005,2005,A00001654,Owner,2022-07-23 14:09:42.719715
D00002006,2006,A00001655,Owner,2022-07-23 19:56:00.719715
D00002007,2007,A00001655,User,2022-07-25 17:33:36.719715
D00002008,2008,A00001656,Owner,2022-07-25 05:48:30.719715
D00002009,2009,A00001657,Owner,2022-07-23 15:26:57.719715
D00002010,2010,A00001658,Owner,2022-07-22 05:26:37.719715
D00002011,2011,A00001659,Owner,2022-07-24 03:43:17.719715
D00002012,2012,A00001659,User,2022-07-21 10:42:27.719715
D00002013,2013,A00001660,Owner,2022-07-15 14:07:44.719715
D00002015,2015,A00001662,Owner,2022-07-16 20:17:04.719715
D00002016,2016,A00001663,Owner,2022-07-15 05:52:27.719715
D00002017,2017,A00001663,User,2022-07-20 02:14:27.719715
D00002018,2018,A00001664,Owner,2022-07-18 17:57:08.719715
D00002019,2019,A00001665,Owner,2022-07-19 11:20:20.719715
D00002020,2020,A00001665,User,2022-07-25 01:04:47.719715
D00002021,2021,A00001666,Owner,2022-07-16 18:48:25.719715
D00002022,2022,A00001667,Owner,2022-07-18 01:36:53.719715
D00002023,2023,A00001667,User,2022-07-16 00:50:18.719715
D00002024,2024,A00001668,Owner,2022-07-18 20:38:52.719715
D00002025,2025,A00001669,Owner,2022-07-15 20:48:20.719715
D00002026,2026,A00001669,User,2022-07-19 23:56:42.719715
D00002027,2027,A00001670,Owner,2022-07-20 19:43:46.719715
D00002028,2028,A00001670,User,2022-07-23 23:21:15.719715
D00002029,2029,A00001671,Owner,2022-07-19 03:06:02.719715
D00002030,2030,A00001672,Owner,2022-07-16 17:12:50.719715
D00002031,2031,A00001673,Owner,2022-07-20 07:47:15.719715
D00002032,2032,A00001674,Owner,2022-07-16 01:00:08.719715
D00002033,2033,A00001674,User,2022-07-22 04:32:19.719715
D00002034,2034,A00001675,Owner,2022-07-17 18:45:22.719715
D00002035,2035,A00001675,User,2022-07-18 21:26:17.719715
D00002037,2037,A00001677,Owner,2022-07-15 00:40:19.719715
D00002038,2038,A00001678,Owner,2022-07-25 09:03:41.719715
D00002039,2039,A00001679,Owner,2022-07-18 10:43:07.719715
D00002040,2040,A00001680,Owner,2022-07-19 18:58:33.719715
D00002041,2041,A00001681,Owner,2022-07-25 12:54:35.719715
D00002042,2042,A00001682,Owner,2022-07-15 11:30:19.719715
D00002043,2043,A00001683,Owner,2022-07-22 19:41:47.719715
D00002044,2044,A00001684,Owner,2022-07-22 08:12:57.719715
D00002045,2045,A00001685,Owner,2022-07-21 12:18:03.719715
D00002046,2046,A00001685,User,2022-07-17 20:34:04.719715
D00002047,2047,A00001686,Owner,2022-07-17 17:49:37.719715
D00002048,2048,A00001687,Owner,2022-07-19 08:57:44.719715
D00002049,2049,A00001688,Owner,2022-07-22 02:13:13.719715
D00002050,2050,A00001688,User,2022-07-23 12:41:51.719715
D00002051,2051,A00001689,Owner,2022-07-19 11:36:12.719715
D00002052,2052,A00001689,User,2022-07-20 12:28:44.719715
D00002053,2053,A00001690,Owner,2022-07-19 01:48:12.719715
D00002054,2054,A00001691,Owner,2022-07-18 01:22:44.719715
D00002055,2055,A00001692,Owner,2022-07-16 23:58:19.719715
D00002056,2056,A00001693,Owner,2022-07-24 16:25:15.719715
D00002057,2057,A00001694,Owner,2022-07-17 18:33:55.719715
D00002058,2058,A00001695,Owner,2022-07-19 09:58:04.719715
D00002059,2059,A00001696,Owner,2022-07-17 15:05:12.719715
D00002060,2060,A00001696,User,2022-07-19 02:50:14.719715
D00002061,2061,A00001697,Owner,2022-07-19 07:58:31.719715
D00002062,2062,A00001697,User,2022-07-15 20:09:16.719715
D00002063,2063,A00001698,Owner,2022-07-24 12:48:42.719715
D00002064,2064,A00001699,Owner,2022-07-20 08:25:00.719715
D00002065,2065,A00001700,Owner,2022-07-17 11:49:53.719715
D00002066,2066,A00001701,Owner,2022-07-20 12:12:33.719715
D00002067,2067,A00001702,Owner,2022-07-15 08:10:53.719715
D00002068,2068,A00001703,Owner,2022-07-24 10:18:52.719715
D00002069,2069,A00001704,Owner,2022-07-24 12:50:21.719715
D00002070,2070,A00001705,Owner,2022-07-19 06:27:57.719715
D00002071,2071,A00001706,Owner,2022-07-24 19:30:01.719715
D00002072,2072,A00001707,Owner,2022-07-19 14:37:38.719715
D00002073,2073,A00001708,Owner,2022-07-17 17:48:15.719715
D00002074,2074,A00001709,Owner,2022-07-22 15:57:17.719715
D00002075,2075,A00001710,Owner,2022-07-20 10:00:16.719715
D00002076,2076,A00001711,Owner,2022-07-17 12:40:06.719715
D00002077,2077,A00001712,Owner,2022-07-25 12:13:30.719715
D00002078,2078,A00001713,Owner,2022-07-19 18:23:34.719715
D00002079,2079,A00001714,Owner,2022-07-19 21:22:56.719715
D00002080,2080,A00001715,Owner,2022-07-24 20:19:44.719715
D00002081,2081,A00001716,Owner,2022-07-20 10:32:03.719715
D00002082,2082,A00001717,Owner,2022-07-15 01:46:18.719715
D00002083,2083,A00001718,Owner,2022-07-22 09:42:25.719715
D00002084,2084,A00001719,Owner,2022-07-25 16:24:36.719715
D00002085,2085,A00001719,User,2022-07-24 09:16:59.719715
D00002086,2086,A00001720,Owner,2022-07-23 01:59:58.719715
D00002087,2087,A00001721,Owner,2022-07-25 10:44:19.719715
D00002088,2088,A00001722,Owner,2022-07-15 21:58:54.719715
D00002089,2089,A00001723,Owner,2022-07-15 07:58:24.719715
D00002090,2090,A00001723,User,2022-07-16 06:09:21.719715
D00002091,2091,A00001724,Owner,2022-07-16 16:19:02.719715
D00002092,2092,A00001725,Owner,2022-07-23 06:23:55.719715
D00002093,2093,A00001726,Owner,2022-07-15 21:18:13.719715
D00002094,2094,A00001726,User,2022-07-23 05:35:48.719715
D00002095,2095,A00001727,Owner,2022-07-20 07:09:25.719715
D00002096,2096,A00001728,Owner,2022-07-16 16:00:47.719715
D00002097,2097,A00001729,Owner,2022-07-15 11:26:20.719715
D00002098,2098,A00001729,User,2022-07-21 00:00:58.719715
D00002099,2099,A00001730,Owner,2022-07-15 05:40:47.719715
D00002100,2100,A00001731,Owner,2022-07-25 09:23:03.719715
D00002101,2101,A00001731,User,2022-07-20 17:17:54.719715
D00002102,2102,A00001732,Owner,2022-07-24 14:52:19.719715
D00002103,2103,A00001733,Owner,2022-07-23 20:35:08.719715
D00002104,2104,A00001734,Owner,2022-07-20 22:41:53.719715
D00002105,2105,A00001735,Owner,2022-07-17 06:28:34.719715
D00002106,2106,A00001736,Owner,2022-07-15 17:52:28.719715
D00002107,2107,A00001736,User,2022-07-17 10:42:44.719715
D00002108,2108,A00001737,Owner,2022-07-21 22:33:06.719715
D00002109,2109,A00001738,Owner,2022-07-17 17:45:19.719715
D00002110,2110,A00001739,Owner,2022-07-25 09:37:45.719715
D00002111,2111,A00001740,Owner,2022-07-17 23:02:02.719715
D00002112,2112,A00001741,Owner,2022-07-17 07:31:21.719715
D00002113,2113,A00001742,Owner,2022-07-19 14:14:54.719715
D00002114,2114,A00001743,Owner,2022-07-20 01:58:14.719715
D00002115,2115,A00001743,User,2022-07-20 09:22:28.719715
D00002116,2116,A00001744,Owner,2022-07-19 23:01:54.719715
D00002117,2117,A00001745,Owner,2022-07-21 04:08:26.719715
D00002118,2118,A00001746,Owner,2022-07-20 03:38:17.719715
D00002119,2119,A00001747,Owner,2022-07-22 12:54:17.719715
D00002121,2121,A00001749,Owner,2022-07-20 13:44:33.719715
D00002122,2122,A00001750,Owner,2022-07-15 00:35:47.719715
D00002123,2123,A00001751,Owner,2022-07-23 13:22:38.719715
D00002124,2124,A00001752,Owner,2022-07-22 07:16:23.719715
D00002125,2125,A00001753,Owner,2022-07-19 19:31:51.719715
D00002126,2126,A00001754,Owner,2022-07-22 13:09:16.719715
D00002128,2128,A00001756,Owner,2022-07-15 09:41:37.719715
D00002129,2129,A00001757,Owner,2022-07-22 17:45:16.719715
D00002130,2130,A00001758,Owner,2022-07-15 05:52:50.719715
D00002131,2131,A00001759,Owner,2022-07-16 17:05:01.719715
D00002132,2132,A00001759,User,2022-07-22 07:34:02.719715
D00002133,2133,A00001760,Owner,2022-07-22 16:44:18.719715
D00002134,2134,A00001760,User,2022-07-17 18:16:59.719715
D00002135,2135,A00001761,Owner,2022-07-18 06:30:41.719715
D00002136,2136,A00001762,Owner,2022-07-21 04:58:45.719715
D00002137,2137,A00001763,Owner,2022-07-20 10:16:42.719715
D00002138,2138,A00001764,Owner,2022-07-23 15:48:13.719715
D00002139,2139,A00001765,Owner,2022-07-19 16:04:39.719715
D00002140,2140,A00001765,User,2022-07-20 10:27:55.719715
D00002141,2141,A00001766,Owner,2022-07-24 15:42:29.719715
D00002142,2142,A00001767,Owner,2022-07-25 22:46:50.719715
D00002143,2143,A00001767,User,2022-07-22 19:58:17.719715
D00002144,2144,A00001768,Owner,2022-07-21 19:38:00.719715
D00002145,2145,A00001769,Owner,2022-07-20 16:43:22.719715
D00002146,2146,A00001770,Owner,2022-07-21 15:46:13.719715
D00002147,2147,A00001771,Owner,2022-07-16 16:44:39.719715
D00002148,2148,A00001772,Owner,2022-07-23 15:59:30.719715
D00002149,2149,A00001773,Owner,2022-07-20 09:01:36.719715
D00002150,2150,A00001774,Owner,2022-07-21 16:01:32.719715
D00002151,2151,A00001774,User,2022-07-20 23:11:57.719715
D00002152,2152,A00001775,Owner,2022-07-16 17:17:28.719715
D00002153,2153,A00001776,Owner,2022-07-25 07:40:47.719715
D00002154,2154,A00001777,Owner,2022-07-17 14:57:25.719715
D00002155,2155,A00001778,Owner,2022-07-25 00:03:26.719715
D00002156,2156,A00001779,Owner,2022-07-15 03:29:55.719715
D00002157,2157,A00001780,Owner,2022-07-18 12:18:24.719715
D00002158,2158,A00001781,Owner,2022-07-19 14:17:34.719715
D00002159,2159,A00001782,Owner,2022-07-23 21:25:40.719715
D00002160,2160,A00001783,Owner,2022-07-18 08:48:53.719715
D00002161,2161,A00001784,Owner,2022-07-17 21:36:33.719715
D00002162,2162,A00001784,User,2022-07-16 15:41:58.719715
D00002163,2163,A00001785,Owner,2022-07-18 23:54:21.719715
D00002164,2164,A00001786,Owner,2022-07-25 23:05:54.719715
D00002165,2165,A00001786,User,2022-07-15 19:51:43.719715
D00002166,2166,A00001787,Owner,2022-07-22 09:43:32.719715
